"STATION","NAME","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT15","WT17","WT18","WT22"
"US1MASF0010","CHELSEA 0.8 N, MA US","2017-02-12",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-01",,,,,,"0.38","6.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-02",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-03",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-04",,,,,,"0.45","0.8",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-05",,,,,,"0.31","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-06",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-07",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-08",,,,,,"0.14","2.1",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-09",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-10",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-11",,,,,,"0.33","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-12",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-14",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-15",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-16",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-17",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-18",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-19",,,,,,"0.28","2.5",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-23",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-24",,,,,,"0.06","0.2",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-25",,,,,,"1.65","2.5",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-26",,,,,,"0.30","0.7",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-27",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-28",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-30",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-01-31",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-01",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-02",,,,,,"0.18","2.5",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-03",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-04",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-05",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-06",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-07",,,,,,"0.18","0.3",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-08",,,,,,"0.64","3.3",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-09",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-10",,,,,,"0.83","11.5",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-11",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0026","ETNA 3.2 WSW, ME US","2017-02-12",,,,,,"0.19","1.8",,,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-03",,,,,,"0.00","0.0","10",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-04",,,,,,"0.70","0.1","9",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-05",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-06",,,,,,"0.01","0.1","6",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-07",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-08",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-09",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-10",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-11",,,,,,"0.29","0.0","6",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-12",,,,,,"0.01","0.0","3",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-13",,,,,,"0.17","0.0","2",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-14",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-17",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-18",,,,,,"0.24","3.0","5",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-19",,,,,,"0.14","1.6","6",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-20",,,,,,"0.00","0.0","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-21",,,,,,"0.00","0.0","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-22",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-23",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-24",,,,,,"0.43","0.8","3",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-25",,,,,,"0.09","0.1","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-26",,,,,,"0.00","0.0","3",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-27",,,,,,"0.00","0.0","3",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-28",,,,,,"0.01","0.6","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-29",,,,,,"0.00","0.0","3",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-30",,,,,,"0.00","0.0","3",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-01-31",,,,,,"0.00","0.0","3",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-01",,,,,,"0.07","1.6","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-02",,,,,,"0.05","0.8","5",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-03",,,,,,"0.00","0.0","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-04",,,,,,"0.00","0.0","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-05",,,,,,"0.00","0.0","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-06",,,,,,"0.00","0.2","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-07",,,,,,"0.02","0.5","4",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-08",,,,,,"1.00","4.8","10",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-09",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-10",,,,,,"0.59","6.8","14",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-11",,,,,,"0.07","1.9","15",,,,,,,,,,,,,
"US1NHBK0026","MEREDITH 3.3 NNE, NH US","2017-02-12",,,,,,"0.05","0.5","14",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-01",,,,,,"0.02","0.3","14",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-02",,,,,,"0.00","0.0","13",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-03",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-04",,,,,,"0.65","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-05",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-06",,,,,,"0.01","0.2","10",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-07",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-08",,,,,,"0.01","0.1","10",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-09",,,,,,"0.00","0.0","10",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-10",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-11",,,,,,"0.21","0.1","9",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-12",,,,,,"0.01","0.0","7",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-13",,,,,,"0.10","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-14",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-15",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-16",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-17",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-18",,,,,,"0.43","4.1","10",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-19",,,,,,"0.09","0.6","11",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-20",,,,,,"0.00","0.0","11",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-21",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-22",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-23",,,,,,"0.00","0.0","7",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-24",,,,,,"0.59","1.0","8",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-25",,,,,,"0.04","0.0","8",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-26",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-27",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-28",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-29",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-30",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-01-31",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-01",,,,,,"0.09","1.8","9",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-02",,,,,,"0.06","0.5","10",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-03",,,,,,"0.00","0.0","10",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-04",,,,,,"0.00","0.0","10",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-05",,,,,,"0.00","0.0","10",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-06",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-07",,,,,,"0.01","0.1",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-08",,,,,,"0.78","3.6","13",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-09",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-10",,,,,,"0.75","8.6","21",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-11",,,,,,"0.13","2.0","21",,,,,,,,,,,,,
"US1NHBK0029","SANBORNTON 2.3 WNW, NH US","2017-02-12",,,,,,"0.02","0.2","20",,,,,,,,,,,,,
"US1NHBK0024","ALTON 1.2 SSE, NH US","2017-01-04",,,,,,"0.75",,,,,,,,,,,,,,,
"US1NHBK0024","ALTON 1.2 SSE, NH US","2017-01-30",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1NHBK0024","ALTON 1.2 SSE, NH US","2017-01-31",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-01",,,,,,"0.35",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-02",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-03",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-04",,,,,,"0.83","1.0",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-05",,,,,,"0.17","1.5",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-06",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-07",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-08",,,,,,"0.60","1.5",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-09",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-10",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-11",,,,,,"0.31",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-12",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-13",,,,,,"0.10",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-14",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-15",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-16",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-17",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-18",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-19",,,,,,,"1.5",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-20",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-21",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-22",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-23",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-24",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-25",,,,,,"1.71","1.5",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-26",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-27",,,,,,"0.06","1.4",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-28",,,,,,"0.03","0.3",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-29",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-30",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-01-31",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-01",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-02",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-03",,,,,,"0.12","0.1",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-04",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-05",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-06",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-07",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-08",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-09",,,,,,"0.18","0.2",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-10",,,,,,"0.52","4.5",,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-11",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEPN0010","LINCOLN 4.3 NE, ME US","2017-02-12",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-01",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-02",,,,,,"0.00",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-03",,,,,,"0.30",,,"    1",,,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-04",,,,,,"0.12",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-05",,,,,,"0.00",,,,,,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-06",,,,,,"0.02",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-07",,,,,,"0.03",,,"    1",,,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-08",,,,,,"0.00",,,"    1",,,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-09",,,,,,"0.00",,,"    1",,,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-10",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-11",,,,,,"0.43",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-12",,,,,,"0.55",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-13",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-14",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-15",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-16",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-17",,,,,,"0.40",,,"    1",,,,,"    1","    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-18",,,,,,"0.07",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-19",,,,,,"0.00",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-20",,,,,,"0.00",,,"    1",,,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-21",,,,,,"0.00",,,"    1","    1",,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-22",,,,,,"0.05",,,"    1","    1",,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-23",,,,,,"0.22",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-24",,,,,,"0.39",,,"    1",,,,,"    1","    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-25",,,,,,"0.00",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-26",,,,,,"0.12",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-27",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-28",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-29",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-30",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-01-31",,,,,,"0.02",,,"    1",,,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-01",,,,,,"0.08",,,"    1",,,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-02",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-03",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-04",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-05",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-06",,,,,,"0.00",,,,,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-07",,,,,,"0.22",,,"    1",,,,,"    1",,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-08",,,,,,"0.20",,,"    1","    1",,,,"    1",,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-09",,,,,,"0.47",,,"    1","    1",,,,,"    1",,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-10",,,,,,"0.15",,,"    1",,,,,,"    1","    1",,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-11",,,,,,"0.09",,,"    1",,,,,,,,,,,,
"USW00014763","PITTSFIELD MUNICIPAL AIRPORT, MA US","2017-02-12",,,,,,"0.43",,,"    1","    1",,,,,,,,,,,
"US1MESG0006","PHIPPSBURG 4.8 S, ME US","2017-01-01",,,,,,"0.31","0.0","1",,,,,,,,,,,,,
"US1MESG0006","PHIPPSBURG 4.8 S, ME US","2017-01-02",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MESG0006","PHIPPSBURG 4.8 S, ME US","2017-01-03",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MESG0006","PHIPPSBURG 4.8 S, ME US","2017-01-04",,,,,,"1.05","0.0","0",,,,,,,,,,,,,
"US1MESG0006","PHIPPSBURG 4.8 S, ME US","2017-01-05",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
